date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
06:40:59	206826/206826	---M--	200	added ('OK')	image/jpeg	etag:%22327ea-58e9202602691%22	https://www.designesia.com/themes/lovus/images/news/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images/news/4.jpg	(from https://www.designesia.com/themes/lovus/01_journal.html)
06:41:00	76518/76518	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2212ae6-58e91e889c662%22	https://www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfontd41d.eot	(from https://www.designesia.com/themes/lovus/fonts/font-awesome/css/font-awesome.css)
06:41:00	71896/71896	---M--	200	added ('OK')	text/html	etag:%22118d8-58e91e8d8efcf%22	https://www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont.woff2?v=4.6.3	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont5b62.html	(from https://www.designesia.com/themes/lovus/fonts/font-awesome/css/font-awesome.css)
06:41:00	90412/90412	---M--	200	added ('OK')	application/font-woff	etag:%221612c-58e91e8bde600%22	https://www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont.woff?v=4.6.3	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont5b62.woff	(from https://www.designesia.com/themes/lovus/fonts/font-awesome/css/font-awesome.css)
06:41:01	152796/152796	---M--	200	added ('OK')	application/font-sfnt	etag:%22254dc-58e91e8a6c42f%22	https://www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont.ttf?v=4.6.3	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont5b62.ttf	(from https://www.designesia.com/themes/lovus/fonts/font-awesome/css/font-awesome.css)
06:41:01	391622/391622	---M--	200	added ('OK')	image/svg+xml	etag:%225f9c6-58e91e8baa9e2%22	https://www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont.svg?v=4.6.3	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/font-awesome/fonts/fontawesome-webfont5b62.svg	(from https://www.designesia.com/themes/lovus/fonts/font-awesome/css/font-awesome.css)
06:41:01	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-58e91ea52dcdb%22	https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot	(from https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/style.css)
06:41:01	59572/59572	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22e8b4-58e91ea52dcdb%22	https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.eot?	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIconsd41d.eot	(from https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/style.css)
06:41:02	63664/63664	---M--	200	added ('OK')	application/font-woff	etag:%22f8b0-58e91ea69a0ec%22	https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.woff	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.woff	(from https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/style.css)
06:41:02	59388/59388	---M--	200	added ('OK')	application/font-sfnt	etag:%22e7fc-58e91ea63f3d0%22	https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.ttf	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.ttf	(from https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/style.css)
06:41:03	277297/277297	---M--	200	added ('OK')	image/svg+xml	etag:%2243b31-58e91ea4995e1%22	https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.svg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/fonts/ElegantIcons.svg	(from https://www.designesia.com/themes/lovus/fonts/elegant_font/HTML_CSS/style.css)
06:41:03	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227fb6-58e91e7ea4aa9%22	https://www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.eot	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.eot	(from https://www.designesia.com/themes/lovus/fonts/et-line-font/style.css)
06:41:03	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%227fb6-58e91e7ea4aa9%22	https://www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.eot?	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-lined41d.eot	(from https://www.designesia.com/themes/lovus/fonts/et-line-font/style.css)
06:41:03	55220/55220	---M--	200	added ('OK')	application/font-woff	etag:%22d7b4-58e91e818bd2b%22	https://www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.woff	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.woff	(from https://www.designesia.com/themes/lovus/fonts/et-line-font/style.css)
06:41:04	32536/32536	---M--	200	added ('OK')	application/font-sfnt	etag:%227f18-58e91e7fbafbe%22	https://www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.ttf	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.ttf	(from https://www.designesia.com/themes/lovus/fonts/et-line-font/style.css)
06:41:04	175537/175537	---M--	200	added ('OK')	image/svg+xml	etag:%222adb1-58e91e7fb907e%22	https://www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.svg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/fonts/et-line-font/fonts/et-line.svg	(from https://www.designesia.com/themes/lovus/fonts/et-line-font/style.css)
06:41:04	3757/3757	---M--	200	added ('OK')	application/javascript	etag:%22ead-5bea6501e4398%22	https://www.designesia.com/themes/lovus/js/map.js	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/js/map.js	(from https://www.designesia.com/themes/lovus/02_contact.html)
06:41:06	18129/18129	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Aug%202022%2023:41:05%20GMT	https://www.designesia.com/themes/lovus/contact.html	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/contact.html	(from https://www.designesia.com/themes/lovus/02_about.html)
06:41:07	16375/16375	---M--	200	added ('OK')	image/jpeg	etag:%223ff7-58e92093d36a1%22	https://www.designesia.com/themes/lovus/images_02/team/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/team/1.jpg	(from https://www.designesia.com/themes/lovus/02_about.html)
06:41:07	17735/17735	---M--	200	added ('OK')	image/jpeg	etag:%224547-58e92093d2701%22	https://www.designesia.com/themes/lovus/images_02/team/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/team/2.jpg	(from https://www.designesia.com/themes/lovus/02_about.html)
06:41:07	13577/13577	---M--	200	added ('OK')	image/jpeg	etag:%223509-58e9209508014%22	https://www.designesia.com/themes/lovus/images_02/team/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/team/3.jpg	(from https://www.designesia.com/themes/lovus/02_about.html)
06:41:08	15693/15693	---M--	200	added ('OK')	image/jpeg	etag:%223d4d-58e9209590b8f%22	https://www.designesia.com/themes/lovus/images_02/team/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/team/4.jpg	(from https://www.designesia.com/themes/lovus/02_about.html)
06:41:08	126248/126248	---M--	200	added ('OK')	image/jpeg	etag:%221ed28-58e92083acb08%22	https://www.designesia.com/themes/lovus/images_02/news/1.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/news/1.jpg	(from https://www.designesia.com/themes/lovus/02_blog.html)
06:41:09	127426/127426	---M--	200	added ('OK')	image/jpeg	etag:%221f1c2-58e92085509b7%22	https://www.designesia.com/themes/lovus/images_02/news/3.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/news/3.jpg	(from https://www.designesia.com/themes/lovus/02_blog.html)
06:41:09	175629/175629	---M--	200	added ('OK')	image/jpeg	etag:%222ae0d-58e92083a2ec8%22	https://www.designesia.com/themes/lovus/images_02/news/2.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/news/2.jpg	(from https://www.designesia.com/themes/lovus/02_blog.html)
06:41:21	206826/206826	---M--	200	added ('OK')	image/jpeg	etag:%22327ea-58e9208738e23%22	https://www.designesia.com/themes/lovus/images_02/news/4.jpg	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/images_02/news/4.jpg	(from https://www.designesia.com/themes/lovus/02_blog.html)
06:41:22	11452/11452	---M-Z	200	added ('OK')	text/css	etag:%225eb03fd5-2cbc%22	https://cdnjs.cloudflare.com/ajax/libs/skeleton/2.0.4/skeleton.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/cdnjs.cloudflare.com/ajax/libs/skeleton/2.0.4/skeleton.css	(from https://www.designesia.com/themes/lovus/rsvp.html)
06:41:23	8656/8656	---M--	200	added ('OK')	text/css	etag:%2221d0-58e91e5d20ac3%22	https://www.designesia.com/themes/lovus/css/jquery.mb.YTPlayer.min.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/jquery.mb.YTPlayer.min.css	(from https://www.designesia.com/themes/lovus/css/)
06:41:23	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:23%20GMT	https://www.designesia.com/themes/lovus/css/?C=N;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/indexc052.html	(from https://www.designesia.com/themes/lovus/css/)
06:41:23	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:23%20GMT	https://www.designesia.com/themes/lovus/css/?C=M;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/indexf8a0.html	(from https://www.designesia.com/themes/lovus/css/)
06:41:23	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:23%20GMT	https://www.designesia.com/themes/lovus/css/?C=S;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/indexbfec.html	(from https://www.designesia.com/themes/lovus/css/)
06:41:23	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:23%20GMT	https://www.designesia.com/themes/lovus/css/?C=D;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/index30b5.html	(from https://www.designesia.com/themes/lovus/css/)
06:41:23	1665/1665	---M--	200	added ('OK')	text/css	etag:%22681-58e91e5eca732%22	https://www.designesia.com/themes/lovus/css/owl.theme.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/owl.theme.css	(from https://www.designesia.com/themes/lovus/css/)
06:41:24	30648/30648	---M-Z	200	added ('OK')	text/html	etag:%2277b8-5c2abaa7a0c08-gzip%22	https://www.designesia.com/themes/lovus/	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/index-2.html	(from https://www.designesia.com/themes/lovus/css/)
06:41:24	4467/4467	---M--	200	added ('OK')	text/css	etag:%221173-58e91e5f90b0a%22	https://www.designesia.com/themes/lovus/css/owl.transitions.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/owl.transitions.css	(from https://www.designesia.com/themes/lovus/css/)
06:41:29	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:24%20GMT	https://www.designesia.com/themes/lovus/css/colors/	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/index.html	(from https://www.designesia.com/themes/lovus/css/)
06:41:30	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:25%20GMT	https://www.designesia.com/themes/lovus/css/?C=M;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/index72c9.html	(from https://www.designesia.com/themes/lovus/css/?C=M;O=A)
06:41:30	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:25%20GMT	https://www.designesia.com/themes/lovus/css/?C=N;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/indexb70a.html	(from https://www.designesia.com/themes/lovus/css/?C=N;O=D)
06:41:30	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:25%20GMT	https://www.designesia.com/themes/lovus/css/?C=S;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/index5851.html	(from https://www.designesia.com/themes/lovus/css/?C=S;O=A)
06:41:31	1544/1544	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:31%20GMT	https://www.designesia.com/themes/lovus/css/?C=D;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/indexad3f.html	(from https://www.designesia.com/themes/lovus/css/?C=D;O=A)
06:41:32	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:32%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=S;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/indexbfec.html	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:32	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:32%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=D;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/index30b5.html	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:32	4433/4433	---M--	200	added ('OK')	text/css	etag:%221151-58e91e63577a3%22	https://www.designesia.com/themes/lovus/css/colors/brown.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/brown.css	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:32	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:32%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=M;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/indexf8a0.html	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:32	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:32%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=N;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/indexc052.html	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:32	4433/4433	---M--	200	added ('OK')	text/css	etag:%221151-58e91e64100bc%22	https://www.designesia.com/themes/lovus/css/colors/green.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/green.css	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:33	4433/4433	---M--	200	added ('OK')	text/css	etag:%221151-58e91e642393b%22	https://www.designesia.com/themes/lovus/css/colors/pink.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/pink.css	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:33	4433/4433	---M--	200	added ('OK')	text/css	etag:%221151-58e91e64df133%22	https://www.designesia.com/themes/lovus/css/colors/purple.css	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/purple.css	(from https://www.designesia.com/themes/lovus/css/colors/)
06:41:34	18129/18129	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2015%20Aug%202022%2023:41:33%20GMT	https://www.designesia.com/themes/lovus/css/font/ytp-regular.eot	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/font/ytp-regular.eot	(from https://www.designesia.com/themes/lovus/css/jquery.mb.YTPlayer.min.css)
06:41:40	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:35%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=M;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/index72c9.html	(from https://www.designesia.com/themes/lovus/css/colors/?C=M;O=A)
06:41:40	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:35%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=N;O=A	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/indexb70a.html	(from https://www.designesia.com/themes/lovus/css/colors/?C=N;O=D)
06:41:40	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:35%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=S;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/index5851.html	(from https://www.designesia.com/themes/lovus/css/colors/?C=S;O=A)
06:41:40	858/858	---M-Z	200	added ('OK')	text/html	date:Mon,%2015%20Aug%202022%2023:41:35%20GMT	https://www.designesia.com/themes/lovus/css/colors/?C=D;O=D	C:/My%20Web%20Sites/Wedding%20Invitation%20Ridwan/www.designesia.com/themes/lovus/css/colors/indexad3f.html	(from https://www.designesia.com/themes/lovus/css/colors/?C=D;O=A)
